"","id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"3104","2758-P",6,186.301961520687,"HBDKK","New York","California","Australia","National Pumpkin Festival","1469 T","1543 I",202,173,-2,"Long Pie",84.5050793300913,"Light"
"3105","2926-P",36,184.899118122272,"NWZQJ","Los Angeles","Texas","USA","National Pumpkin Festival","1554 P","1047 R",206,192,-10,"Naples Long",83.8687607873177,"Light"
"3106","2590-P",7,164.082709933631,"XZONK","Paris","New York","USA","Regional Pumpkin Festival","1974 M","1303 M",191,165,8,"Sugar Pie",74.4266045642156,"Light"
"3107","2915-P",72,175.688339001313,"RVIGL","Paris","Florida","UK","Local Pumpkin Festival","1474 G","1114 I",-4,-3,-1,"Sugar Pie",79.6908250642835,"Light"
"3108","2256-P",25,165.79119537957,"JLMVX","Houston","New York","Australia","National Pumpkin Festival","1013 V","1195 A",-1,-4,1,"Sugar Pie",75.20155989461,"Light"
"3109","2233-P",14,170.980246164836,"NDQUE","Los Angeles","Texas","Australia","Local Pumpkin Festival","1836 S","1097 S",178,145,15,"Long Pie",77.5552718184003,"Light"
"3110","2353-P",5,173.553482542746,"DHQJM","Nottingham","New York","Australia","Local Pumpkin Festival","1983 Y","1644 U",4,3,-3,"Long Pie",78.7224712535291,"Light"
"3111","2558-P",94,172.135408103466,"UBUGM","New York","Florida","Australia","Local Pumpkin Festival","1997 P","1573 X",1,5,-1,"Yuxijiangbinggua",78.0792440324674,"Light"
"3112","2832-P",10,161.507140643895,"VNYSJ","Houston","New York","UK","National Pumpkin Festival","1571 X","1885 C",179,125,29,"Sugar Pie",73.2583469389455,"Light"
"3113","2667-P",87,161.04650580138,"DBKPO","New York","Florida","USA","Regional Pumpkin Festival","1911 D","1703 T",198,186,-22,"Yuxijiangbinggua",73.0494066594594,"Light"
"3114","2759-P",41,145.544013021514,"ZPXFN","New York","Texas","UK","Regional Pumpkin Festival","1777 S","1379 H",183,151,2,"Long Pie",66.0175999544545,"Light"
"3115","2791-P",81,155.301378151402,"SODWE","Los Angeles","Texas","Australia","National Pumpkin Festival","1231 H","1200 Y",188,144,-3,"Naples Long",70.4434627184507,"Light"
"3116","2293-P",72,149.672942889109,"VECUA","Chicago","New York","Australia","Local Pumpkin Festival","1569 L","1891 K",187,149,-3,"Sugar Pie",67.8904495109569,"Light"
"3117","2094-P",27,156.917474726029,"EKSTN","Paris","Florida","UK","Regional Pumpkin Festival","1918 O","1825 A",-5,-5,-4,"Yuxijiangbinggua",71.1765111959288,"Light"
"3118","2902-P",78,153.636342518963,"WITJN","Paris","Texas","UK","National Pumpkin Festival","1862 T","1942 J",174,141,3,"Yuxijiangbinggua",69.6882158758614,"Light"
"3119","2359-P",16,138.200749463029,"TIFZF","Paris","New York","UK","National Pumpkin Festival","1012 B","1556 U",167,125,17,"Long Pie",62.6867543504343,"Light"
"3120","2296-P",21,140.301524228416,"SSTPO","Chicago","Florida","Australia","Regional Pumpkin Festival","1644 T","1471 R",182,154,-7,"Naples Long",63.6396489778158,"Light"
"3121","2119-P",9,144.235259533301,"AAUNP","Paris","Texas","UK","National Pumpkin Festival","1300 L","1843 B",176,139,4,"Sugar Pie",65.4239598422291,"Light"
"3122","2223-P",79,137.408928155899,"TPAHA","Chicago","California","Australia","Regional Pumpkin Festival","1490 G","1745 O",195,170,-18,"Long Pie",62.3275905400906,"Light"
"3123","2876-P",73,128.98544740621,"YCXMS","Chicago","California","USA","Regional Pumpkin Festival","1454 Z","1472 N",169,132,7,"Yuxijiangbinggua",58.5067670598776,"Light"
"3124","2919-P",4,128.626382819377,"YNFKW","Nottingham","New York","UK","National Pumpkin Festival","1328 E","1394 W",194,161,-15,"Long Pie",58.3438982358068,"Light"
"3125","2819-P",94,139.594230335578,"AKCNL","Houston","Texas","UK","Regional Pumpkin Festival","1305 X","1023 Z",180,137,-2,"Naples Long",63.3188261263756,"Light"
"3126","2402-P",94,116.117097821645,"IQZII","New York","Texas","USA","Local Pumpkin Festival","1077 G","1094 B",173,122,-4,"Long Pie",52.6697866351158,"Light"
"3127","2323-P",100,119.044270219095,"LHYWV","Los Angeles","Florida","USA","Regional Pumpkin Festival","1369 T","1570 S",182,135,-14,"Sugar Pie",53.9975286172198,"Light"
"3128","2618-P",87,113.736969378777,"WDFIA","New York","New York","USA","Local Pumpkin Festival","1068 R","1038 J",213,233,-52,"Long Pie",51.5901794144581,"Light"
"3129","2344-P",2,109.086744211614,"EXWPA","Nottingham","Texas","Australia","National Pumpkin Festival","1205 L","2000 V",2,-1,-2,"Naples Long",49.4808744804345,"Light"
"3130","2245-P",58,117.225790744647,"SNLGT","Houston","Texas","UK","Local Pumpkin Festival","1101 M","1553 M",-1,5,-1,"Long Pie",53.1726808754461,"Light"
"3131","2197-P",34,110.139860115014,"FQTXS","Houston","New York","UK","National Pumpkin Festival","1707 H","1898 J",182,132,-21,"Yuxijiangbinggua",49.9585594292894,"Light"
"3132","2008-P",26,106.547736859135,"PUHCT","New York","Florida","Australia","Regional Pumpkin Festival","1225 Z","1961 B",0,1,-1,"Long Pie",48.3292010574089,"Light"
"3133","2889-P",98,110.757868602872,"EAFBS","Los Angeles","Texas","USA","Regional Pumpkin Festival","1221 X","1372 H",-2,-4,2,"Yuxijiangbinggua",50.2388831353139,"Light"
"3134","2465-P",88,114.608034542762,"FFAMF","Chicago","California","USA","National Pumpkin Festival","1375 F","1181 B",-2,3,2,"Yuxijiangbinggua",51.9852876043204,"Light"
"3135","2659-P",48,101.806996451691,"YFZWT","Los Angeles","New York","UK","Regional Pumpkin Festival","1641 X","1415 T",168,107,-1,"Long Pie",46.1788391345153,"Light"
"3136","2775-P",96,108.705452849157,"HOCLG","Los Angeles","Florida","USA","National Pumpkin Festival","1633 C","1968 U",2,4,5,"Naples Long",49.3079237687549,"Light"
"3137","2836-P",23,101.683548544534,"JUHWW","Chicago","California","UK","Regional Pumpkin Festival","1215 A","1577 F",166,113,-9,"Sugar Pie",46.1228441514121,"Light"
"3138","2615-P",16,92.3484251210466,"WDIQU","New York","Florida","USA","Local Pumpkin Festival","1023 M","1349 Y",164,118,-10,"Long Pie",41.8885068475058,"Light"
"3139","2426-P",6,105.804829393514,"WMLGH","New York","Florida","Australia","Regional Pumpkin Festival","1257 Y","1758 X",153,88,9,"Sugar Pie",47.9922241742626,"Light"
"3140","2122-P",79,104.622980530374,"NZVRQ","Los Angeles","Texas","Australia","National Pumpkin Festival","1920 Z","1056 H",158,101,3,"Long Pie",47.4561469847333,"Light"
"3141","2812-P",80,100.083478556946,"SXPLD","New York","Texas","UK","Regional Pumpkin Festival","1083 W","1115 P",166,104,-8,"Naples Long",45.3970652056022,"Light"
"3142","2560-P",92,83.408979761228,"XTRUR","New York","California","USA","National Pumpkin Festival","1548 N","1185 U",164,105,-22,"Sugar Pie",37.8336459478549,"Light"
"3143","2293-P",28,73.3383260989562,"OFPYX","New York","New York","Australia","Local Pumpkin Festival","1985 W","1407 Y",4,1,5,"Yuxijiangbinggua",33.2656780118777,"Light"
"3144","2565-P",17,76.3826205143705,"FELUT","New York","California","UK","National Pumpkin Festival","1839 A","1792 C",140,77,-4,"Sugar Pie",34.6465456043543,"Light"
"3145","2588-P",83,77.708735793829,"EPLTW","Houston","Florida","Australia","Local Pumpkin Festival","1655 T","1407 E",0,1,2,"Naples Long",35.2480608861945,"Light"
"3146","2203-P",45,64.739282826893,"DDCHP","Los Angeles","California","UK","Regional Pumpkin Festival","1067 E","1275 F",-4,-5,5,"Yuxijiangbinggua",29.3652207760161,"Light"
"3147","2802-P",85,78.456901749596,"UWJXI","Nottingham","Florida","Australia","Regional Pumpkin Festival","1412 X","1023 L",141,83,-13,"Sugar Pie",35.5874229784027,"Light"
"3148","2524-P",10,78.6762571593747,"CPVBO","Chicago","California","Australia","Regional Pumpkin Festival","1117 U","1396 U",-4,-3,-3,"Sugar Pie",35.6869208374351,"Light"
"3149","2260-P",23,68.577665777877,"HWOSI","Houston","Texas","UK","Local Pumpkin Festival","1749 A","1450 R",146,84,-18,"Long Pie",31.1062805755188,"Light"
"3150","2973-P",28,60.3856752626598,"QUZJI","New York","New York","Australia","Regional Pumpkin Festival","1069 Q","1346 B",-3,-1,-1,"Sugar Pie",27.3904592137404,"Light"
"3151","2975-P",72,58.4880753057078,"RJGKP","Los Angeles","Texas","UK","Regional Pumpkin Festival","1181 D","1492 P",0,-4,-3,"Long Pie",26.5297230540666,"Light"
"3152","2267-P",98,60.4840544102713,"BEUZW","Houston","Florida","UK","National Pumpkin Festival","1148 D","1792 Z",-1,-3,-3,"Yuxijiangbinggua",27.4350832080638,"Light"
"3153","2905-P",56,55.8771248655394,"WHXTO","Nottingham","Texas","USA","National Pumpkin Festival","1490 V","1688 Z",1,-2,3,"Long Pie",25.3454168220097,"Light"
"3154","2794-P",1,32.4075029784814,"EJEWU","Paris","Florida","Australia","Regional Pumpkin Festival","1427 J","1985 O",-1,-4,2,"Yuxijiangbinggua",14.6997840910153,"Light"
"3155","2219-P",34,31.8312854634598,"YCNPD","Nottingham","California","USA","National Pumpkin Festival","1788 B","1139 O",1,-5,-5,"Sugar Pie",14.4384164359417,"Light"
"3156","2242-P",17,35.0251269701868,"ARTPK","Chicago","New York","USA","Local Pumpkin Festival","1602 Z","1110 M",-5,4,0,"Yuxijiangbinggua",15.887117392661,"Light"
"3157","2646-P",6,19.3417317289859,"APZHZ","Houston","California","Australia","Regional Pumpkin Festival","1705 G","1362 A",101,44,-42,"Naples Long",8.77325477841418,"Light"
"3158","2926-P",25,20.8496920382604,"IFBYQ","Chicago","California","UK","Regional Pumpkin Festival","1344 N","1359 Y",-4,2,3,"Sugar Pie",9.45725351101861,"Light"
"3159","2697-P",65,22.2153493829072,"NDCCG","Houston","Texas","USA","National Pumpkin Festival","1480 Q","1813 L",2,-4,-3,"Naples Long",10.0767047572916,"Light"
"3160","2052-P",51,1756.61090703961,"PJJQL","Los Angeles","New York","Australia","Local Pumpkin Festival","1087 G","1652 Z",434,1690,5,"Yuxijiangbinggua",796.784654545909,"Heavy"
"3161","2593-P",89,1486.55400466118,"TIQMP","Los Angeles","New York","USA","National Pumpkin Festival","1922 N","1215 N",398,1364,10,"Sugar Pie",674.289004082274,"Heavy"
"3162","2879-P",24,1451.480048934,"QMYRN","Chicago","Texas","UK","Regional Pumpkin Festival","1805 I","1493 S",412,1468,-3,"Long Pie",658.37973835607,"Heavy"
"3163","2323-P",23,1419.25036761668,"UYMRF","Los Angeles","New York","USA","Regional Pumpkin Festival","1479 U","1982 K",380,1224,15,"Yuxijiangbinggua",643.760612747983,"Heavy"
"3164","2191-P",58,1261.54425366968,"SHNFL","Nottingham","California","UK","Local Pumpkin Festival","1012 X","1062 K",361,1047,22,"Sugar Pie",572.226381110537,"Medium"
"3165","2625-P",35,1053.52122332714,"WFEBR","Los Angeles","Texas","Australia","National Pumpkin Festival","1082 Q","1335 H",349,954,14,"Yuxijiangbinggua",477.868798731406,"Medium"
"3166","2047-P",29,1011.91633836925,"HAUHX","Chicago","Texas","USA","Regional Pumpkin Festival","1017 X","1720 P",366,1073,-4,"Long Pie",458.997155753585,"Medium"
"3167","2204-P",53,845.512702322565,"BXXJZ","Chicago","New York","USA","National Pumpkin Festival","1621 N","1362 P",327,819,5,"Long Pie",383.517797671897,"Medium"
"3168","2367-P",67,834.348265352659,"HESHV","New York","Texas","Australia","Regional Pumpkin Festival","1888 K","1665 R",316,721,15,"Sugar Pie",378.453698377843,"Medium"
"3169","2969-P",95,785.04950550478,"BWRYM","Paris","New York","USA","Regional Pumpkin Festival","1042 V","1120 H",319,720,5,"Long Pie",356.092175300924,"Medium"
"3170","2350-P",20,629.786476055533,"WCLZI","Chicago","Texas","Australia","Local Pumpkin Festival","1111 Q","1587 D",306,645,3,"Long Pie",285.666107246981,"Light"
"3171","2860-P",52,624.35224020239,"FJIUL","New York","Florida","Australia","National Pumpkin Festival","1886 F","1882 S",308,641,2,"Yuxijiangbinggua",283.201181337882,"Light"
"3172","2379-P",44,570.17994867824,"CIISV","Paris","Texas","Australia","Local Pumpkin Festival","1398 B","1913 V",291,573,-1,"Long Pie",258.62906328086,"Light"
"3173","2185-P",37,507.633335464634,"OTQAI","Los Angeles","Texas","UK","National Pumpkin Festival","1540 N","1367 J",259,379,33,"Long Pie",230.258419900074,"Light"
"3174","2714-P",15,470.093046708032,"UPCUU","Houston","California","Australia","Local Pumpkin Festival","1608 V","1456 Y",276,464,4,"Naples Long",213.23044524239,"Light"
"3175","2979-P",1,473.895515534095,"KLFLW","New York","New York","USA","National Pumpkin Festival","1995 P","1903 R",261,387,20,"Long Pie",214.955214682141,"Light"
"3176","2828-P",64,434.025518642552,"SHZLF","Houston","Florida","UK","Regional Pumpkin Festival","1322 F","1963 A",-4,3,5,"Long Pie",196.870503052113,"Light"
"3177","2782-P",55,404.967191469669,"TMKRA","Houston","New York","USA","National Pumpkin Festival","1785 M","1905 X",254,392,7,"Naples Long",183.68987831311,"Light"
"3178","2385-P",46,190.02983484026,"EFNTK","Los Angeles","California","Australia","Regional Pumpkin Festival","1198 K","1973 Y",1,2,2,"Yuxijiangbinggua",86.1960128448634,"Light"
"3179","2843-P",87,5.16433647349477,"RALLM","Nottingham","Florida","USA","Local Pumpkin Festival","1299 N","1419 Q",4,929,-99,"Long Pie",2.34250170968544,"Light"
"3180","2058-P",21,2260.88419130594,"XOVFR","Chicago","Florida","UK","Regional Pumpkin Festival","1797 P","1668 X",484,2267,5,"Yuxijiangbinggua",1025.51898210284,"Heavy"
"3181","2908-P",63,2119.11415061727,"XIMHQ","Nottingham","New York","USA","Regional Pumpkin Festival","1406 A","1102 C",467,2042,-1,"Naples Long",961.21322580679,"Heavy"
"3182","2139-P",34,1982.56367654167,"YNNYI","New York","California","Australia","National Pumpkin Festival","1848 Q","1449 J",463,2045,2,"Yuxijiangbinggua",899.27502316989,"Heavy"
"3183","2989-P",9,1970.92650633864,"XOQBQ","Houston","California","USA","Local Pumpkin Festival","1149 K","1461 Y",462,2031,-8,"Yuxijiangbinggua",893.996495863157,"Heavy"
"3184","2136-P",35,1974.95943578053,"FGCDN","Los Angeles","Florida","UK","Regional Pumpkin Festival","1649 D","1516 O",453,1938,7,"Yuxijiangbinggua",895.825800394563,"Heavy"
"3185","2898-P",88,1935.30319650192,"WIFKG","Chicago","New York","UK","Local Pumpkin Festival","1588 G","1389 G",-5,-3,-5,"Sugar Pie",877.838047507698,"Heavy"
"3186","2284-P",88,1930.17498188373,"XQSYS","Paris","Texas","USA","Local Pumpkin Festival","1295 J","1000 Z",436,1722,8,"Naples Long",875.511930382604,"Heavy"
"3187","2731-P",74,1930.40554704983,"YPPFD","Los Angeles","Florida","Australia","National Pumpkin Festival","1556 I","1424 K",453,1950,-5,"Yuxijiangbinggua",875.616512897426,"Heavy"
"3188","2829-P",90,1928.74777750857,"IXAKR","Houston","New York","USA","National Pumpkin Festival","1988 I","1381 L",453,1882,3,"Long Pie",874.864561895668,"Heavy"
"3189","2358-P",9,1913.67001443077,"XOZWS","Nottingham","Texas","Australia","National Pumpkin Festival","1111 V","1228 K",438,1813,10,"Yuxijiangbinggua",868.025409185681,"Heavy"
"3190","2230-P",4,1904.99522920046,"NJNWU","Los Angeles","Texas","Australia","Local Pumpkin Festival","1668 T","1469 Q",438,1823,6,"Naples Long",864.090596003495,"Heavy"
"3191","2495-P",80,1866.20824281666,"YHBAD","Chicago","Florida","UK","National Pumpkin Festival","1745 Z","1391 Y",437,1812,4,"Naples Long",846.497129275696,"Heavy"
"3192","2334-P",71,1843.48997712415,"RYDAW","Paris","Florida","UK","Regional Pumpkin Festival","1624 R","1909 T",449,1919,-9,"Sugar Pie",836.192305703696,"Heavy"
"3193","2940-P",79,1843.8224722594,"AQOWL","Los Angeles","New York","USA","Local Pumpkin Festival","1738 W","1696 U",447,1834,-2,"Sugar Pie",836.343122837087,"Heavy"
"3194","2582-P",19,1835.98580556829,"AXPWQ","New York","New York","Australia","Local Pumpkin Festival","1892 A","1549 D",434,1777,2,"Naples Long",832.78847351933,"Heavy"
"3195","2992-P",87,1828.5251816893,"RNNWO","Paris","New York","USA","National Pumpkin Festival","1662 E","1013 A",431,1734,4,"Sugar Pie",829.404394212813,"Heavy"
"3196","2986-P",6,1792.23481235839,"LJWCJ","New York","Texas","USA","Local Pumpkin Festival","1397 Z","1029 H",434,1765,0,"Yuxijiangbinggua",812.943373007269,"Heavy"
"3197","2623-P",78,1798.13829278667,"QSLWN","New York","New York","UK","National Pumpkin Festival","1241 I","1579 Y",423,1622,12,"Naples Long",815.621144501689,"Heavy"
"3198","2178-P",16,1798.41190166865,"OASCH","Houston","Florida","UK","Regional Pumpkin Festival","1964 S","1248 R",441,1782,-1,"Yuxijiangbinggua",815.745251301684,"Heavy"
"3199","2616-P",48,1757.62280646618,"DPBUK","Paris","Texas","UK","Local Pumpkin Festival","1538 T","1639 Y",-4,-1,0,"Yuxijiangbinggua",797.24364403061,"Heavy"
"3200","2369-P",6,1752.85600292031,"LCSBS","Houston","Texas","UK","National Pumpkin Festival","1820 K","1633 A",437,1811,0,"Naples Long",795.081460076628,"Heavy"
"3201","2372-P",57,1765.71122752037,"KNUAL","New York","Florida","Australia","National Pumpkin Festival","1798 I","1689 M",445,1835,-4,"Sugar Pie",800.912487113419,"Heavy"
"3202","2049-P",62,1758.09608565178,"LMNVY","New York","Texas","UK","Local Pumpkin Festival","1775 J","1903 I",440,1791,2,"Sugar Pie",797.458319682961,"Heavy"
"3203","2759-P",55,1752.39776022919,"HJUKD","Los Angeles","New York","USA","Regional Pumpkin Festival","1756 W","1786 L",409,1544,15,"Sugar Pie",794.873604857877,"Heavy"
"3204","2552-P",25,1746.51000034325,"CWQUM","Chicago","New York","Australia","Local Pumpkin Festival","1609 V","1810 U",440,1816,-7,"Sugar Pie",792.202964075695,"Heavy"
"3205","2667-P",12,1743.7266119225,"DTFFA","Los Angeles","Texas","USA","Local Pumpkin Festival","1019 C","1774 C",436,1798,1,"Yuxijiangbinggua",790.940441355148,"Heavy"
"3206","2911-P",65,1744.63611331955,"FULHC","Chicago","New York","USA","Local Pumpkin Festival","1857 V","1797 Y",438,1724,-2,"Sugar Pie",791.352983912839,"Heavy"
"3207","2880-P",60,1749.90194397699,"HXEJX","Houston","California","UK","Regional Pumpkin Festival","1788 C","1919 B",426,1701,7,"Long Pie",793.741522572411,"Heavy"
"3208","2074-P",40,1734.94649523683,"CPTBT","Houston","Florida","Australia","Local Pumpkin Festival","1751 N","1682 J",431,1692,7,"Sugar Pie",786.957850667464,"Heavy"
"3209","2566-P",4,1740.29316969495,"MZDJB","Paris","Florida","Australia","National Pumpkin Festival","1305 E","1773 K",431,1664,6,"Naples Long",789.383059428273,"Heavy"
"3210","2012-P",78,1732.63273517881,"FUGXA","Paris","Florida","UK","Local Pumpkin Festival","1768 Y","1925 Y",-4,-5,5,"Long Pie",785.908347615225,"Heavy"
"3211","2503-P",15,1727.81250547525,"CDXUF","Nottingham","California","UK","Local Pumpkin Festival","1069 H","1469 C",437,1792,1,"Yuxijiangbinggua",783.721929983528,"Heavy"
"3212","2408-P",75,1726.6684111692,"XFZLN","Chicago","Texas","Australia","Local Pumpkin Festival","1320 D","1541 I",427,1647,7,"Long Pie",783.20297795906,"Heavy"
